;Submission ID;Respondent ID;Submitted at;What is your age?;What is your ZIP code?;How many cups of coffee do you typically drink per day?;Where do you typically drink coffee?;Where do you typically drink coffee? (At home);Where do you typically drink coffee? (At the office);Where do you typically drink coffee? (On the go);Where do you typically drink coffee? (At a cafe);Where do you typically drink coffee? (None of these);How do you brew coffee at home?;How do you brew coffee at home? (Pour over);How do you brew coffee at home? (French press);How do you brew coffee at home? (Espresso);How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee));How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso));How do you brew coffee at home? (Instant coffee);How do you brew coffee at home? (Bean-to-cup machine);How do you brew coffee at home? (Cold brew);How do you brew coffee at home? (Coffee extract (e.g. Cometeer));How do you brew coffee at home? (Other);How else do you brew coffee at home?;On the go, where do you typically purchase coffee?;On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin));On the go, where do you typically purchase coffee? (Local cafe);On the go, where do you typically purchase coffee? (Drive-thru);On the go, where do you typically purchase coffee? (Specialty coffee shop);On the go, where do you typically purchase coffee? (Deli or supermarket);On the go, where do you typically purchase coffee? (Other);Where else do you purchase coffee?;What is your favorite coffee drink?;Please specify what your favorite coffee drink is;Do you usually add anything to your coffee?;Do you usually add anything to your coffee? (No - just black);Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer);Do you usually add anything to your coffee? (Sugar or sweetener);Do you usually add anything to your coffee? (Flavor syrup);Do you usually add anything to your coffee? (Other);What else do you add to your coffee?;What kind of dairy do you add?;What kind of dairy do you add? (Whole milk);What kind of dairy do you add? (Skim milk);What kind of dairy do you add? (Half and half);What kind of dairy do you add? (Coffee creamer);What kind of dairy do you add? (Flavored coffee creamer);What kind of dairy do you add? (Oat milk);What kind of dairy do you add? (Almond milk);What kind of dairy do you add? (Soy milk);What kind of dairy do you add? (Other);What kind of sugar or sweetener do you add?;What kind of sugar or sweetener do you add? (Granulated Sugar);What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda));What kind of sugar or sweetener do you add? (Honey);What kind of sugar or sweetener do you add? (Maple Syrup);What kind of sugar or sweetener do you add? (Stevia);What kind of sugar or sweetener do you add? (Agave Nectar);What kind of sugar or sweetener do you add? (Brown Sugar);What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado));What kind of flavorings do you add?;What kind of flavorings do you add? (Vanilla Syrup);What kind of flavorings do you add? (Caramel Syrup);What kind of flavorings do you add? (Hazelnut Syrup);What kind of flavorings do you add? (Cinnamon (Ground or Stick));What kind of flavorings do you add? (Peppermint Syrup);What kind of flavorings do you add? (Other);What other flavoring do you use?;Before today's tasting, which of the following best described what kind of coffee you like?;How strong do you like your coffee?;What roast level of coffee do you prefer?;How much caffeine do you like in your coffee?;Lastly, how would you rate your own coffee expertise?;Coffee A - Bitterness;Coffee A - Acidity;Coffee A - Personal Preference;Coffee A - Notes;Coffee B - Bitterness;Coffee B - Acidity;Coffee B - Personal Preference;Coffee B - Notes;Coffee C - Bitterness;Coffee C - Acidity;Coffee C - Personal Preference;Coffee C - Notes;Coffee D - Bitterness;Coffee D - Acidity;Coffee D - Personal Preference;Coffee D - Notes;Between Coffee A, Coffee B, and Coffee C which did you prefer?;Between Coffee A and Coffee D, which did you prefer?;Lastly, what was your favorite overall coffee?;Do you work from home or in person?;In total, much money do you typically spend on coffee in a month?;Why do you drink coffee?;Why do you drink coffee? (It tastes good);Why do you drink coffee? (I need the caffeine);Why do you drink coffee? (I need the ritual);Why do you drink coffee? (It makes me go to the bathroom);Why do you drink coffee? (Other);Other reason for drinking coffee;Do you like the taste of coffee?;Do you know where your coffee comes from?;What is the most you've ever paid for a cup of coffee?;What is the most you'd ever be willing to pay for a cup of coffee?;Do you feel like you’re getting good value for your money when you buy coffee at a cafe?;Approximately how much have you spent on coffee equipment in the past 5 years?;Do you feel like you’re getting good value for your money with regards to your coffee equipment?;Gender;Gender (please specify);Marital Status;Household Income;Education Level;Ethnicity/Race;Ethnicity/Race (please specify);Employment Status;Number of Children;Political Affiliation
729;DVv60p;g9zZLP;10/21/23 18:01;25-34 years old;6066;1;At home;True;False;False;False;False;Coffee brewing machine (e.g. Mr. Coffee);False;False;False;True;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;6.0;2.0;3.0;2.0;Fruity but not berries;4.0;2.0;4.0;Cinnamon/chocolate notes, very rounded;3.0;3.0;5.0;Balanced, classic flavor. More full than B;1.0;5.0;1.0;Lingering sour, strong berry notes.;Coffee C;Coffee A;Coffee C;I primarily work from home;$20-$40;It tastes good, I need the ritual;True;False;True;False;False;;Yes;No;$6-$8;$8-$10;Yes;$100-$300;Yes;Male;;Single;$75,000 - $99,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
730;rlrMKv;LPOYWz;10/21/23 18:01;25-34 years old;46219;Less than 1;At home, At a cafe;True;False;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nutty;Medium;Medium;Full caffeine;2.0;1.0;5.0;3.0;fruity, sour at first. very nice cool.;3.0;2.0;4.0;rich, chocolate, almond;4.0;2.0;4.0;dark chocolate, nut;1.0;5.0;1.0;tastes rancid,  didn't like;Coffee B;Coffee A;Coffee B;I do a mix of both;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$10-$15;More than $20;Yes;$300-$500;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
731;9dJjJ4;6ZPvxA;10/21/23 18:01;25-34 years old;11206;2;At home, On the go, At a cafe;True;False;True;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;Specialty coffee shop;False;False;False;True;False;False;;Espresso;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Juicy;Medium;Light;Full caffeine;7.0;2.0;5.0;4.0;apricot? lovely aroma;4.0;2.0;3.0;"most standard cup, but w/ a bit of depth; some blackberry acidity?";3.0;1.0;3.0;Flat, lacking a standout flavor. Deeper and full bodied. Maybe some baking spice?;1.0;4.0;2.0;V funky, fermented, blue raspberry candy;Coffee A;Coffee A;Coffee A;I primarily work from home;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$10-$15;$10-$15;Yes;$500-$1000;Yes;Male;;Single;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;
732;oAVL0M;D7aDel;10/21/23 18:01;25-34 years old;97019;1;At a cafe, At home;True;False;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cortado;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;7.0;1.0;5.0;4.0;;3.0;2.0;2.0;;4.0;3.0;3.0;;2.0;4.0;5.0;;Coffee A;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;More than $20;More than $20;Yes;More than $1,000;Yes;Male;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
733;vNx5Od;yJ1vyd;10/21/23 18:01;18-24 years old;64119;1;On the go, At the office;False;True;True;False;False;;;;;;;;;;;;;Local cafe, Specialty coffee shop;False;True;False;True;False;False;;Cold brew;;Flavor syrup, Milk, dairy alternative, or coffee creamer;False;True;False;True;False;;Oat milk, Almond milk, Soy milk, Whole milk;True;False;False;False;False;True;True;True;False;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Medium;Full caffeine;3.0;2.0;3.0;5.0;;3.0;3.0;3.0;;3.0;3.0;2.0;;1.0;3.0;5.0;;Coffee A;Coffee D;Coffee B;I do a mix of both;$20-$40;I need the caffeine, It tastes good;True;True;False;False;False;;Yes;Yes;$10-$15;More than $20;Yes;$300-$500;Yes;Male;;Single;$75,000 - $99,999;High school graduate;White/Caucasian;;Employed full-time;;Democrat
734;QABlYA;JOoD2X;10/21/23 18:01;25-34 years old;49507;2;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat light;Light;Full caffeine;8.0;2.0;4.0;4.0;Flower, Fruity;4.0;2.0;2.0;Smokey, Tobacco;3.0;4.0;3.0;Slightly flowerly;2.0;5.0;5.0;Funky and Fruity;Coffee A;Coffee D;Coffee D;I do a mix of both;$40-$60;I need the ritual, It tastes good;True;False;True;False;False;;Yes;Yes;$8-$10;$10-$15;Yes;$300-$500;Yes;Male;;Married;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;;No affiliation
735;24xGkp;D7aDdX;10/21/23 18:01;35-44 years old;94133;2;At home;True;False;False;False;False;Pour over, Coffee extract (e.g. Cometeer);True;False;False;False;False;False;False;False;True;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Full Bodied;Very strong;Light;Full caffeine;2.0;1.0;4.0;2.0;acidic, fruity;3.0;3.0;3.0;somewhat bitter but balanced;5.0;1.0;4.0;richest, deepest, strongest bitterness;1.0;4.0;5.0;sweetest, bright, fruity. Similar but more enjoyable/complex than A;Coffee C;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;;;Yes;;;;;;;;;;;;
736;7d9roL;VzNY0N;10/21/23 18:01;25-34 years old;60615;3;At the office, At home, At a cafe;True;True;False;True;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;6.0;2.0;4.0;3.0;Regular coffee;4.0;2.0;1.0;Burnt, toasted ;2.0;4.0;3.0;Cereal;2.0;3.0;5.0;Jam, blueberries, blackberries, soy sauce;Coffee A;Coffee D;Coffee D;I primarily work in person;$40-$60;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$15-$20;$15-$20;Yes;$500-$1000;Yes;Male;;Living with a partner;$25,000 - $49,999;Master's degree;White/Caucasian;;Employed full-time;;Democrat
737;lNlkNW;Y49Ya0;10/21/23 18:01;25-34 years old;19116;2;At home;True;False;False;False;False;Espresso, Other;False;False;True;False;False;False;False;False;False;True;Aeropress;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Full Bodied;Somewhat strong;Medium;Full caffeine;6.0;3.0;4.0;4.0;;3.0;3.0;3.0;;4.0;3.0;5.0;;4.0;5.0;1.0;;Coffee C;Coffee A;Coffee C;I do a mix of both;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$2-$4;$4-$6;No;$300-$500;No;Male;;Single;Under $25,000;High school graduate;White/Caucasian;;Unemployed;;Independent
738;g5N64N;W8qY5L;10/21/23 18:01;18-24 years old;15217;2;At home;True;False;False;False;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Juicy;Medium;Light;Full caffeine;7.0;2.0;4.0;3.0;"brown sugar
clean, smooth";3.0;1.0;5.0;"slightly more texture
slightly peppery at one point?
cacao";2.0;2.0;4.0;"very clean
dragon fruit, pear, tea?";3.0;2.0;3.0;fruit - banana? mango?;Coffee B;Coffee A;Coffee B;I do a mix of both;$40-$60;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$8-$10;$15-$20;Yes;$500-$1000;Yes;Male;;Living with a partner;;;Other (please specify);White and Taiwanese;;;Democrat
739;g5N65d;MEVYE0;10/21/23 18:02;35-44 years old;60076;1;At home;True;False;False;False;False;Other;False;False;False;False;False;False;False;False;False;True;Clever Dripper;;;;;;;;;Other;Clever dripper with cream;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Half and half;False;False;True;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Chocolatey;Medium;Medium;Decaf;4.0;1.0;5.0;2.0;;4.0;1.0;5.0;;3.0;2.0;4.0;;1.0;4.0;3.0;;Coffee B;Coffee D;Coffee B;I primarily work from home;$20-$40;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$6-$8;$10-$15;No;$100-$300;Yes;Female;;Married;$150,000 or more;Master's degree;White/Caucasian;;Homemaker;;Democrat
740;7d9rdA;VzNYJN;10/21/23 18:02;25-34 years old;14216;2;At home, At a cafe;True;False;False;True;False;Pour over, Coffee brewing machine (e.g. Mr. Coffee);True;False;False;True;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;5.0;1.0;4.0;3.0;;2.0;3.0;4.0;;3.0;1.0;3.0;;4.0;4.0;5.0;;Coffee C;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$6-$8;$15-$20;Yes;$300-$500;Yes;Non-binary;;Living with a partner;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Independent
741;lNlkL5;jlzWy1;10/21/23 18:02;18-24 years old;64106;2;At home, At a cafe;True;False;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cortado;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Medium;Full caffeine;7.0;2.0;3.0;5.0;;4.0;3.0;2.0;;3.0;3.0;3.0;;1.0;4.0;5.0;;Coffee A;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$10-$15;$10-$15;Yes;More than $1,000;Yes;Male;;Living with a partner;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
742;rlrMKM;5ZVv1v;10/21/23 18:02;35-44 years old;35630;2;At home;True;False;False;False;False;Pour over, Espresso, Coffee extract (e.g. Cometeer);True;False;True;False;False;False;False;False;True;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Decaf;9.0;1.0;4.0;5.0;Sweet fruity, apple, ;4.0;;2.0;Nutty, milk chocolate, inoffensive but bland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;0EjRoQ;LPOYXy;10/21/23 18:02;25-34 years old;22203;3;At home, At the office, At a cafe, On the go;True;True;True;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop;True;True;False;True;False;False;;Pourover;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;9.0;1.0;5.0;4.0;;3.0;2.0;2.0;;5.0;1.0;1.0;;2.0;4.0;5.0;;Coffee A;Coffee D;Coffee D;I do a mix of both;$40-$60;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$10-$15;$15-$20;Yes;More than $1,000;Yes;Male;;Single;$150,000 or more;Bachelor's degree;Hispanic/Latino;;Employed full-time;;Democrat
744;GrBA1j;X4QYWe;10/21/23 18:02;18-24 years old;49507;Less than 1;At a cafe, At the office, At home;True;True;False;True;False;Pour over, Other;True;False;False;False;False;False;False;False;False;True;Aeropress ;;;;;;;;;Cortado;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;7.0;2.0;3.0;3.0;;3.0;4.0;3.0;Play;3.0;5.0;3.0;Dates? Orange?;1.0;4.0;5.0;Blueberry, black licorice, also orange?;Coffee C;Coffee D;Coffee D;I primarily work in person;<$20;It tastes good;True;False;False;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;$50-$100;Yes;;;;;;;;;;
745;qbE1b7;jlzWP9;10/21/23 18:02;18-24 years old;77004;2;At home, At a cafe;True;False;False;True;False;French press, Pod/capsule machine (e.g. Keurig/Nespresso);False;True;False;False;True;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Oat milk, Soy milk;False;False;False;False;False;True;False;True;False;;;;;;;;;;;;;;;;;;Bold;Somewhat strong;Medium;Full caffeine;5.0;3.0;4.0;2.0;Fruit, tasted blueberry & blackberry;4.0;1.0;5.0;Chocolate notes. Not a heavy after taste. Bitterness fades as it cools.;3.0;4.0;3.0;Cereal & citrus. Lingers on the back of the tongue. Acidity lessens as it cools.;4.0;5.0;1.0;Citrus & lemon. Very sweet aftertaste. Bitterness lessens as it cools.;Coffee B;Coffee A;Coffee B;I do a mix of both;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$6-$8;$8-$10;No;$100-$300;Yes;Male;;Single;Under $25,000;Some college or associate's degree;White/Caucasian;;Employed part-time;;Democrat
746;oAVLVM;roYLEo;10/21/23 18:02;25-34 years old;92081;1;At home;True;False;False;False;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Caramalized;Very strong;Medium;Full caffeine;7.0;1.0;3.0;4.0;Tasted spices and fruit, with a bright and tea like body;3.0;1.0;3.0;Tastes like something I'd get at a diner. Nut notes, with a silky body;2.0;3.0;3.0;Tastes like office coffee. Sweet, deep/earthy notes. Balanced taste;1.0;2.0;3.0;Fruity, bright and balanced;Coffee A;Coffee D;Coffee A;I primarily work from home;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$10-$15;No;$500-$1000;Yes;Male;;Living with a partner;$150,000 or more;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;No affiliation
747;RzByRl;xJzypk;10/21/23 18:02;45-54 years old;75007;1;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Medium;Full caffeine;3.0;2.0;4.0;4.0;Toffee and Caramel ;5.0;1.0;1.0;gross cheap coffee thats been sitting at a gas station for a week.;3.0;3.0;3.0;It was like black tea to me. I thought this was the most neutral coffee of the 4.;1.0;4.0;5.0;Blueberry;Coffee A;Coffee D;Coffee D;I primarily work from home;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$8-$10;$8-$10;No;$100-$300;Yes;Male;;Single;;Bachelor's degree;White/Caucasian;;Employed full-time;;No affiliation
748;g5N6QK;X4QEZj;10/21/23 18:02;18-24 years old;84047;1;At home, At a cafe, On the go;True;False;True;True;False;Coffee brewing machine (e.g. Mr. Coffee);False;False;False;True;False;False;False;False;False;False;;Specialty coffee shop;False;False;False;True;False;False;;Mocha;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Coffee creamer, Flavored coffee creamer;False;False;False;True;True;False;False;False;False;Granulated Sugar;True;False;False;False;False;False;False;False;;;;;;;;;Full Bodied;Medium;Medium;Full caffeine;5.0;3.0;4.0;5.0;Very balanced, lots of robust flavors;3.0;3.0;3.0;Very thick and full body, honestly a little bland;5.0;1.0;2.0;Nice full body, bitterness lessened as it cooled;1.0;5.0;4.0;Very bright and fruity;Coffee A;Coffee A;Coffee A;I do a mix of both;$20-$40;It tastes good, I need the ritual, I need the caffeine;True;True;True;False;False;;Yes;No;$6-$8;$6-$8;No;Less than $20;Yes;Female;;Living with a partner;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Student;;No affiliation
749;GrBAYz;8Zr8Gl;10/21/23 18:02;35-44 years old;98008;1;At home;True;False;False;False;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Oat milk, Half and half, Skim milk;False;True;True;False;False;True;False;False;False;Granulated Sugar, Honey, Maple Syrup;True;False;True;True;False;False;False;False;;;;;;;;;Caramalized;Somewhat light;Light;Full caffeine;6.0;1.0;;5.0;;1.0;2.0;4.0;;2.0;3.0;3.0;;4.0;4.0;2.0;;Coffee A;Coffee A;Coffee A;;;;;;;;;;;;;;;;;;;;;;;;;;
750;QABlBk;a2zEGZ;10/21/23 18:02;35-44 years old;29803;2;At the office, At home;True;True;False;False;False;Cold brew, Coffee brewing machine (e.g. Mr. Coffee);False;False;False;True;False;False;False;True;False;False;;;;;;;;;;Cold brew;;No - just black;True;False;False;False;False;;;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Chocolatey;Medium;Blonde;Full caffeine;6.0;3.0;4.0;1.0;Fruity. Vomit notes. ;3.0;2.0;5.0;Cocoa. Thin but rich.;4.0;3.0;4.0;An upscale Folgers;4.0;5.0;3.0;Fruit and rich. Butter? Induces salivation.;Coffee B;Coffee D;Coffee B;I primarily work in person;$20-$40;I need the caffeine, It tastes good;True;True;False;False;False;;Yes;No;$6-$8;$8-$10;No;$50-$100;Yes;Male;;Married;$100,000 - $149,999;Doctorate or professional degree;White/Caucasian;;Employed full-time;;Independent
751;vNx5NQ;jlzWPY;10/21/23 18:02;25-34 years old;92027;2;At the office, At home, At a cafe;True;True;False;True;False;French press;False;True;False;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Oat milk;False;False;False;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Full Bodied;Medium;Light;Full caffeine;4.0;2.0;4.0;3.0;;2.0;3.0;4.0;;3.0;3.0;5.0;Toffee;4.0;5.0;2.0;Ripe fruit;Coffee C;Coffee A;Coffee C;I primarily work from home;$20-$40;It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$8-$10;$10-$15;Yes;$100-$300;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
752;6dQEro;roYLL2;10/21/23 18:02;18-24 years old;53705;2;At home, At a cafe;True;False;False;True;False;Pour over, French press, Bean-to-cup machine, Espresso;True;True;True;False;False;False;True;False;False;False;;;;;;;;;;Iced coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;7.0;4.0;5.0;4.0;;5.0;2.0;5.0;;1.0;1.0;4.0;;2.0;4.0;3.0;;Coffee B;Coffee D;Coffee B;I primarily work in person;$60-$80;It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$10-$15;$10-$15;Yes;$300-$500;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;White/Caucasian;;Student;;Democrat
753;eBxWNo;N7PYL0;10/21/23 18:02;35-44 years old;97225;1;At home, At the office;True;True;False;False;False;Pour over, Pod/capsule machine (e.g. Keurig/Nespresso);True;False;False;False;True;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;3.0;2.0;4.0;4.0;Peach;3.0;2.0;4.0;Dark chocolate;3.0;3.0;2.0;Milk chocolate ;1.0;5.0;4.0;Overripe apple;Coffee B;Coffee A;Coffee B;I primarily work in person;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$6-$8;$8-$10;No;$500-$1000;Yes;Female;;Living with a partner;;;White/Caucasian;;Employed full-time;;Democrat
754;NAB1MN;D7aDJN;10/21/23 18:02;25-34 years old;94107;2;At home, At a cafe;True;False;False;True;False;Pour over, French press, Other;True;True;False;False;False;False;False;False;False;True;Aeropress;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;7.0;2.0;4.0;4.0;sweet acidity;4.0;2.0;3.0;hazelnut;4.0;3.0;3.0;dark chocolate;1.0;5.0;5.0;green apple;Coffee A;Coffee D;Coffee D;I primarily work from home;$20-$40;I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$8-$10;$10-$15;Yes;$300-$500;Yes;Male;;;;;;;;;
755;dY2eDy;O7EYPM;10/21/23 18:02;25-34 years old;10987;1;At home;True;False;False;False;False;Espresso;False;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;8.0;1.0;4.0;3.0;Maple syrup;1.0;2.0;3.0;Chocolate;2.0;3.0;3.0;Bland;1.0;2.0;5.0;Fruity / Blueberry / Strawberry;Coffee B;Coffee D;Coffee D;I primarily work in person;<$20;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;$6-$8;$2-$4;No;$500-$1000;Yes;Male;;Married;Under $25,000;Some college or associate's degree;;;;;
756;MAdpvE;eaz22l;10/21/23 18:02;25-34 years old;11746;1;At home;True;False;False;False;False;Pour over, Coffee brewing machine (e.g. Mr. Coffee);True;False;False;True;False;False;False;False;False;False;;;;;;;;;;Cortado;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Medium;Full caffeine;7.0;3.0;1.0;1.0;"Nutty; Juicy Fruit";1.0;2.0;3.0;"Fuller; Also a fruit";2.0;3.0;2.0;"Earthier; A Citrus";4.0;4.0;4.0;"Berries; Crisp";Coffee B;Coffee D;Coffee D;I primarily work from home;$20-$40;It tastes good;True;False;False;False;False;;Yes;Yes;$8-$10;$8-$10;No;More than $1,000;Yes;Male;;Living with a partner;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;;Independent
757;MAdp5Y;eaz2eJ;10/21/23 18:02;25-34 years old;11743;2;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Juicy;Medium;Light;Full caffeine;7.0;2.0;5.0;5.0;very sweet, honey, apple, very high acidity, juicy;4.0;2.0;3.0;chocolatey, medium balance, not much acidity, typical regular coffee;4.0;1.0;2.0;Least acidic, woody, bitter, dark;1.0;4.0;5.0;About as acidic as #1 initially, pear(?), hints of spices as it cooled;Coffee A;Coffee A;Coffee A;I primarily work from home;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$15-$20;Yes;$300-$500;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Independent
